;Aliser_050n;Azacyt_1.5u;AZD148_005u;AZD818_050u;Bafilo_1.2n;BGJ398_007u;BMS536_002u;Bortez_020n;Bortez_020n.1;Caboza_010u;Capiva_050u;Carbop_007u;CCT020_003u;CCT196_001u;CCT196_001u.1;CGP573_010u;Chloro_040u;Cispla_250n;Cispla_500n;Compou_008u;Crizot_002u;Defero_007u;Doxoru_080n;eFT508_025u;Erasti_015u;Ferros_060u;Gefiti_002u;Gefiti_002u.1;Ibudil_400u;IMR1._080u;JSH23_060u;L75550_025u;Lazert_001u;Lenvat_040u;Levofl_250u;LGK974_005u;LIMKi3_030u;LY3009_003u;LY3009_003u.1;Mavele_001u;Mefloq_010u;Methot_040n;MG132z_510n;Mitomy_002x;ML210._030u;NaButy_002m;NAcety_015m;Napabu_001u;Navito_006u;Nigeri_100n;Nutlin_025u;Olapar_020u;Osimer_001u;Osimer_005u;Osimer_020n;Osimer_100n;Osimer_100n.1;Osimer_100n.2;Osimer_100n.3;OsiSor_015u;Oxalip_005u;Paclit_005n;Palboc_010u;Pemetr_080n;Pemetr_100n;Pemetr_100n.1;Phenfo_050u;phenyl_002m;Plurip_010u;Pralat_003n;Proben_500u;PROTAC_010u;RAF265_005u;Regora_010u;Rocile_001u;S63845_010u;Saraca_500n;SBI020_005u;SHP099_050u;Sorafe_005u;Sorafe_005u.1;Sotora_035u;Spauti_007u;statti_007u;STO609_030u;Suniti_015u;TAE684_001u;Tazeme_040u;Temps0_000u;Temps0_000u.1;Temps0_000u.2;Temps0_000u.3;Temps0_000u.4;Temps0_000u.5;Temps0_000u.6;Temps0_000u.7;Temps0_000u.8;Temps0_000u.9;Temsir_006u;Thapsi_008n;THZ1_090n;Tramet_030n;Tramet_030n.1;Tramet_040n;Tricho_110n;Trimet_600u;Tunica_0.5x;U0126E_030u;Vemura_007u;Vorino_002u;WZ4002_001u;X13271_005u;X13271_005u.1;X13271_008u;X13271_008u.1;X13271_009u;X15681_050u;X17129_008u;X17129_008u.1;XAV939_080u;Y27632_300u
11077;-2.93565497203771;NA;NA;NA;NA;NA;-4.31640706418422;NA;NA;9.77171261627544;NA;NA;-5.47376210839768;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4.16815415127984;NA;NA;NA;NA;-4.29702318063566;-3.51585375413076;-1.35218613412112;6.98150782836849;NA;NA;NA;NA;NA;-1.49070104259789;1.87661669949983;1.699110657117;7.76016054289551;NA;-3.9203648362169;NA;NA;-1.14944828327059;NA;-6.10802287443811;7.7194834928057;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-6.38791807067623;NA;11.6796979364145;NA;NA;NA;NA;5.98045534712559;-4.11429375755023;NA;1.48497985437374;NA;8.39761473568508;-2.12321831124172;NA;-2.90662892089707;NA;NA;NA;NA;NA;7.05517313393174;NA;6.53651309427085;5.94295730054652;NA;NA;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-6.02759332095477;4.57803429737576;-2.51852968424436;NA;NA;10.4363964830554;NA;NA;-2.41206886749803;NA;-3.5429550236064;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-7.0824274418685;NA
11078;NA;NA;-5.65697282835465;NA;NA;NA;NA;-2.60984433530592;-2.60984433530592;-6.00193583234269;4.7422892687373;-5.31895458502378;NA;NA;NA;-6.05270204786832;NA;7.51209400383012;-4.10248411510322;NA;-4.64859992568434;NA;-5.88888384261129;NA;NA;-4.94688737426009;NA;NA;NA;3.85548273611297;NA;NA;-1.40540137805075;-5.40182130530216;6.43073859466261;NA;NA;-1.18182984184065;-1.18182984184065;NA;NA;NA;-3.32295076257655;-1.29066096057383;-4.70892710894664;NA;NA;-5.58206949232749;7.90468915160675;-6.90216686049716;-5.2072088171088;NA;NA;NA;NA;NA;NA;NA;NA;NA;-7.86745662652229;9.87890967405791;NA;3.65460562072715;1.71193686376619;1.71193686376619;-1.17135929308275;NA;NA;NA;7.47419469278827;NA;NA;-6.82762195820812;NA;-4.95064849046564;NA;-5.62962580936942;NA;NA;NA;NA;-6.29323583412729;NA;NA;NA;-4.1326332436742;NA;-11.2898702596985;-11.2898702596985;-11.2898702596985;-11.2898702596985;-11.2898702596985;-11.2898702596985;-11.2898702596985;-11.2898702596985;-11.2898702596985;-11.2898702596985;4.59594771535373;-2.9065654916003;1.14688592778206;NA;NA;NA;-4.56254179693384;NA;NA;NA;NA;NA;-3.66714818874316;NA;NA;NA;NA;-4.78221716542707;-5.23232028878381;-4.61659647406932;-4.61659647406932;NA;-7.31689568851693
11081;NA;NA;NA;7.32133955583932;-2.18394632817754;NA;1.15910180942129;9.36704055899927;9.36704055899927;NA;NA;4.13508530394612;NA;-8.42944797412311;-8.42944797412311;-1.08928316131465;-4.27526283851322;-7.88530869677814;NA;NA;NA;6.91882447338057;NA;NA;NA;NA;-4.84667209649899;-4.84667209649899;NA;NA;7.55246448917466;6.89843529200335;NA;NA;1.39782825859832;NA;-4.8906114841238;NA;NA;5.24328753640031;NA;10.2855344381828;9.76353583629129;2.19038587346037;6.81493306913956;NA;3.39120282653153;-5.61520189965139;-6.16634673360032;1.77658785633707;NA;-4.60421313239676;-3.03502394797052;-3.56366686473989;-4.98820176466928;-5.34904206503753;-5.34904206503753;-5.34904206503753;-5.34904206503753;NA;5.13272337416466;NA;-3.60376906662668;1.26566887779207;-1.62885015923027;-1.62885015923027;NA;NA;NA;11.3581242248352;1.08540755300444;5.98587293589493;-3.08991854333763;NA;NA;NA;NA;-1.04814706203048;NA;-2.10164537572184;-2.10164537572184;NA;NA;2.11037749148147;NA;NA;NA;NA;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;1.16541448905779;7.30605910876378;NA;NA;NA;NA;8.65247806112515;4.26361160171904;3.53789672464724;NA;NA;-3.80630261601009;NA;NA;NA;NA;NA;7.70322252098843;8.09559010643626;NA;NA;1.27068618508956;NA
11082;-4.15794658671285;7.14519896887073;NA;NA;NA;7.99105453511771;NA;NA;NA;-6.13522516202462;NA;NA;NA;6.40944227171867;6.40944227171867;-6.16055990320242;NA;NA;-3.92999967587715;-5.80899096020397;NA;NA;NA;NA;NA;-5.67021935211912;NA;NA;5.00385926785728;NA;-5.59843328195712;NA;-2.77839157115377;-5.48707683373106;NA;-8.02431027883608;NA;NA;NA;-3.09350036951903;NA;NA;NA;NA;NA;6.65442904848735;NA;6.62277213951654;NA;-7.53642472188144;5.93468719621513;NA;-1.12863561143635;NA;-5.5771592937892;5.33272793989778;5.33272793989778;5.33272793989778;5.33272793989778;6.68368770895805;NA;NA;NA;4.65173126844585;NA;NA;NA;NA;6.73323013764676;NA;NA;1.55680995678633;7.10780210271466;-7.00976881782306;NA;NA;-4.12546132241469;NA;NA;NA;NA;NA;-6.44909131391638;NA;NA;5.46743059695117;NA;NA;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;NA;-3.98494985411496;NA;NA;NA;NA;NA;6.41257012672273;NA;8.75643358548684;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.39342319028218;6.39342319028218;-8.43214929359791;NA
11083;NA;-5.52637099131453;-4.04065441084079;NA;5.06007990565915;NA;NA;NA;NA;-4.54290710084862;NA;-3.67132250267551;NA;NA;NA;-4.60836383133603;1.30824644986395;NA;-2.47211595264017;NA;NA;-4.28923645811093;-4.41738568030759;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3.90052055943255;2.49272801592883;NA;NA;NA;NA;NA;1.25011372664802;NA;NA;NA;NA;NA;NA;3.03622575153376;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.32720676285484;NA;-1.46929296060145;2.20579990143768;2.20579990143768;NA;NA;NA;4.6351570212106;NA;NA;NA;NA;NA;NA;1.51822784749018;-4.16674312215308;5.5538753873712;NA;NA;NA;-4.84879392305668;6.27969212880519;7.37660331252777;NA;NA;-5.08209831271236;-4.09016603417069;-4.09016603417069;-4.09016603417069;-4.09016603417069;-4.09016603417069;-4.09016603417069;-4.09016603417069;-4.09016603417069;-4.09016603417069;-4.09016603417069;NA;-1.04292815346703;NA;NA;NA;NA;NA;NA;NA;6.66354928127086;NA;-2.31279935690907;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-6.10141014747408
11086;-1.75899792037314;NA;NA;-4.76079783447512;NA;-1.50559203598641;NA;NA;NA;NA;8.20834067209015;NA;-4.49245145641862;-6.49333718943938;-6.49333718943938;-5.86180809266499;-2.73796311335737;NA;3.59378478171692;NA;NA;1.45416496882173;-5.72695178252185;NA;NA;NA;-2.37316682570881;-2.37316682570881;NA;NA;-3.21871524161178;-2.32982055595726;NA;-5.16797652579798;NA;NA;NA;NA;NA;NA;2.61480149753656;-2.95627667768506;NA;NA;4.94699237167797;3.5838096989817;-3.23694539437792;NA;-4.03025084888641;NA;-1.89380754734907;-3.20707788647563;-1.37656252848804;-1.77906263439141;-3.68846895037887;-3.03827996708401;-3.03827996708401;-3.03827996708401;-3.03827996708401;NA;6.35295013691296;-5.45164930584978;-1.79953888595854;-1.17439171795063;NA;NA;5.68481855986349;NA;-3.15564188871248;-3.01315571549671;NA;NA;6.55617381552474;NA;8.264715603798;-1.62831109333779;-1.73519526676528;NA;6.28758542123604;NA;NA;NA;NA;NA;3.97326660346565;NA;NA;-6.41890352510367;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;NA;10.7203514808972;-1.45918557169948;NA;NA;NA;4.15169437593213;1.52591447734804;NA;NA;NA;NA;NA;NA;NA;-5.57243660265726;-5.57243660265726;-1.47525199943466;NA;-1.3540790349036;-1.3540790349036;-6.15721550642497;6.28986042140188
11089;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.36003648348466;NA;NA;NA;6.67846664361376;NA;NA;NA;NA;-2.39682239146514;NA;NA;NA;NA;NA;1.39921753908289;NA;NA;-1.28903250118253;NA;NA;NA;NA;NA;NA;1.54777338605902;NA;NA;NA;NA;3.87426509878104;NA;NA;NA;NA;NA;2.21183560575268;NA;NA;NA;NA;NA;NA;NA;-5.79695555345578;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.8001700626618;NA;NA;NA;NA;4.68759529011557;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.92721227693884;5.45130174563013;NA;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;NA;NA;1.61451997426686;NA;NA;NA;5.12125840343153;4.81303185173456;NA;NA;-1.659851036777;NA;5.63568781736502;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11090;NA;NA;-3.05538152349472;NA;2.93202184986273;7.45485110777129;-2.72416406441671;NA;NA;-2.82958970358526;NA;NA;NA;NA;NA;NA;2.53532546416069;NA;NA;1.25589142162808;NA;-4.64202075921983;NA;NA;-5.32132865065648;NA;NA;NA;6.2011276212471;5.48739386368955;NA;-1.61652959426555;-1.42532431680285;NA;NA;NA;NA;-4.77837962759632;-4.77837962759632;NA;-3.34076994867626;NA;NA;NA;-3.67619355641815;NA;2.2456765311739;NA;NA;NA;5.89191095684737;NA;3.26864205211523;3.141563046227;1.08420463279939;NA;NA;NA;NA;-4.70356804875444;NA;NA;NA;NA;NA;NA;-4.76137833416156;NA;2.42661574016241;NA;NA;-2.43630356362306;-7.73075374014578;NA;-2.1411282899769;NA;-1.22717123361619;NA;-4.37996117234526;NA;NA;5.93803791313569;NA;NA;-1.4090237389167;5.69370922516857;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.23039548043881;-1.09501357217821;NA;NA;-4.01290364885505;NA;4.49849365967472;-2.39005424078822;NA;NA;-1.23576498001617;NA;NA;NA;NA;NA;5.03801682529394;NA;NA;NA;NA;NA
11094;NA;-7.40449052657303;-6.02181463010745;7.20049164454312;NA;NA;NA;NA;NA;-1.20945652875234;-2.84000453280297;-7.30950521021692;NA;NA;NA;NA;NA;-6.35411162111828;NA;NA;NA;NA;NA;NA;NA;-6.94332130929063;-2.29145805287829;-2.29145805287829;NA;NA;NA;NA;-4.62815039677904;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3.42640273743376;NA;NA;NA;-5.94451916098304;NA;NA;NA;NA;NA;NA;NA;-3.27952910750295;-3.27952910750295;-3.27952910750295;-3.27952910750295;NA;NA;NA;NA;NA;5.31596902530282;5.31596902530282;NA;NA;NA;9.96625501649937;7.20488790509122;NA;NA;NA;-5.39094257080257;NA;8.05552560116535;-1.15426302989995;-2.09283210664145;NA;NA;NA;-1.26586669633554;NA;NA;NA;NA;NA;-3.30687294879924;-3.30687294879924;-3.30687294879924;-3.30687294879924;-3.30687294879924;-3.30687294879924;-3.30687294879924;-3.30687294879924;-3.30687294879924;-3.30687294879924;NA;-5.46809988449279;NA;NA;NA;4.37805553285656;NA;NA;NA;-4.97022206759484;-6.43283447094775;-4.57209186487995;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.05206575127212;-9.09625639957988
11098;NA;NA;NA;-3.99433042633282;NA;NA;-2.32482105819639;NA;NA;-1.07464900256634;NA;4.90202242958179;NA;NA;NA;NA;NA;-3.29998697313453;NA;-1.9848862753562;NA;2.09782145000291;NA;NA;NA;NA;NA;NA;-1.28156111393787;10.0577712062286;NA;NA;NA;NA;NA;-4.65619352663875;-1.610238699542;-1.90162091158595;-1.90162091158595;5.22556282895477;NA;-2.02156770914593;NA;-2.22723514973421;NA;-1.81610500450046;NA;NA;2.00490556833433;4.42523120057834;NA;-1.38450343648214;NA;NA;NA;NA;NA;NA;NA;1.67765016078665;1.37549428386985;NA;NA;NA;1.69953482585538;1.69953482585538;-1.87320347265281;NA;NA;-2.07338387481255;NA;NA;NA;NA;5.04733125435691;-1.91122211431538;NA;NA;-1.50583515828787;NA;NA;NA;NA;NA;NA;NA;-1.19614785085881;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.23341326721687;NA;NA;NA;NA;NA;NA;NA;5.06112836440669;5.06112836440669;-3.92588892512045;-3.92588892512045;NA;NA;NA;NA;NA;1.13834034932958
11099;NA;5.7986638986001;6.09255673595065;6.19170903851278;NA;NA;NA;NA;NA;-3.30717465781666;NA;NA;NA;8.21750911995822;8.21750911995822;-3.32603128372302;NA;NA;NA;NA;7.5596980091221;1.50025162403154;1.43747609204235;NA;NA;3.83738384578157;7.94300096549211;7.94300096549211;NA;NA;NA;6.41265898088259;NA;-1.55303893175496;3.69901875029341;NA;2.76776579865599;1.16096707838483;1.16096707838483;NA;7.82550846537344;NA;NA;1.22044816971276;NA;NA;NA;3.88171232638585;6.62670504614913;NA;6.60715443299497;NA;NA;6.42212954153753;NA;NA;NA;NA;NA;NA;6.71243981643643;NA;NA;4.63925472249605;1.50563443180856;1.50563443180856;NA;NA;NA;8.59666750704018;6.10678572962168;6.39948787165385;NA;NA;8.0712109039895;7.30236396315006;NA;NA;NA;8.00316644570815;8.00316644570815;6.54248538318735;-3.8189021496796;NA;NA;NA;NA;NA;-8.66943689614548;-8.66943689614548;-8.66943689614548;-8.66943689614548;-8.66943689614548;-8.66943689614548;-8.66943689614548;-8.66943689614548;-8.66943689614548;-8.66943689614548;NA;8.93829233179605;NA;NA;NA;1.10229412096341;7.44274723443257;7.2503329266775;5.24693358556971;NA;NA;NA;NA;NA;NA;-2.49386198122982;-2.49386198122982;NA;NA;NA;NA;5.53207350253364;NA
11101;NA;NA;NA;NA;NA;NA;NA;-1.33060931763031;-1.33060931763031;NA;NA;NA;NA;-6.28230297030568;-6.28230297030568;NA;-2.64057146817023;-5.69459930773396;NA;-3.80530795003104;NA;1.00714075597155;NA;NA;NA;3.58674731042653;NA;NA;NA;7.5159976519321;NA;-1.41177671817314;6.32886424684674;NA;NA;NA;NA;NA;NA;7.38343348910072;NA;-1.88614577801965;-1.77655669395997;NA;2.21589379033155;-3.55205982588057;NA;NA;NA;NA;NA;NA;NA;NA;-3.52236811144175;NA;NA;NA;NA;NA;1.56278406346363;NA;NA;NA;NA;NA;-1.35834960858204;NA;NA;-1.94303907862876;NA;NA;NA;NA;NA;-3.61727420614827;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.64636728029246;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.17862223033143;NA;-2.11482960219449;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11102;NA;1.03038194369352;1.0223007435025;6.69418557631756;NA;NA;8.61755871913108;NA;NA;NA;-1.53496597655306;-3.87689803267974;7.57756188917589;NA;NA;NA;NA;4.09909937105999;NA;NA;NA;-4.40210270303906;NA;NA;NA;-3.40885357208391;9.42067395894293;9.42067395894293;NA;NA;9.52837062853034;NA;NA;1.39237890891119;7.9712995318716;NA;NA;NA;NA;NA;6.89149517622884;NA;NA;1.87915413598375;-3.07429633265819;5.79103662696985;NA;NA;3.27343197545893;NA;7.43472139200412;-1.34638028533472;NA;NA;NA;7.96684534921655;7.96684534921655;7.96684534921655;7.96684534921655;NA;NA;10.0339285433536;-1.13856587203731;NA;NA;NA;NA;-1.22402740805246;NA;NA;8.02051434387585;NA;NA;NA;-1.16760776899651;NA;NA;-1.01051017625898;NA;NA;NA;NA;2.1227504288921;-1.57831953944138;-5.81582289445717;NA;7.14015795325415;1.43701559962862;-11.4603029751164;-11.4603029751164;-11.4603029751164;-11.4603029751164;-11.4603029751164;-11.4603029751164;-11.4603029751164;-11.4603029751164;-11.4603029751164;-11.4603029751164;3.12796666755961;-1.19522645668838;12.8910320598824;NA;NA;NA;NA;6.41075426382356;-1.25246797245761;-4.39931190370499;NA;1.11000708639455;5.56882632926142;NA;NA;NA;NA;NA;NA;7.36272345171148;7.36272345171148;7.98912692696084;NA
11106;NA;-6.31406576608366;-4.9024500075772;NA;1.56997402331171;NA;NA;NA;NA;NA;NA;-2.98928134753031;4.76375497331791;NA;NA;5.1878530928029;6.06507832033683;NA;5.55611592700809;NA;6.84325065544748;-3.41460141536355;4.35276665249326;NA;NA;NA;NA;NA;NA;NA;5.5332878434345;NA;NA;3.97340162583449;NA;4.6060046029557;NA;-1.7271940483591;-1.7271940483591;NA;5.01977193619569;NA;NA;-1.99144130316605;-2.24652682021309;NA;NA;-4.82303723310629;NA;-4.67865960311642;4.48346351736138;5.99472254542114;NA;6.57015933411205;NA;NA;NA;NA;NA;NA;NA;6.70058005611107;NA;NA;NA;NA;-1.71378798136979;3.91138778920219;3.66322734178409;NA;3.39597933306422;NA;-5.23101282408633;5.71335825510234;NA;NA;NA;NA;-1.38470061572107;NA;NA;NA;4.3504331075619;NA;NA;NA;NA;NA;-8.61653281857263;-8.61653281857263;-8.61653281857263;-8.61653281857263;-8.61653281857263;-8.61653281857263;-8.61653281857263;-8.61653281857263;-8.61653281857263;-8.61653281857263;NA;NA;1.20584746692818;NA;NA;NA;NA;NA;NA;NA;-1.85352815277047;-3.38419408633958;NA;NA;NA;NA;NA;NA;4.97442746581243;NA;NA;4.05063284343426;-5.11869405155828
11107;NA;NA;NA;NA;NA;-4.88790018808484;NA;-2.87735545203832;-2.87735545203832;-4.11635410033418;-1.24014146724415;-5.82640180425859;NA;7.12710089041;7.12710089041;NA;NA;6.20681503111297;-1.79849348071191;NA;-4.71985479291311;NA;-3.98895392928768;NA;NA;NA;7.89353491424992;7.89353491424992;-4.39282542654725;NA;NA;NA;-1.38106622953106;2.11040317019498;NA;NA;NA;-1.2848035278615;-1.2848035278615;NA;NA;NA;-3.47829569962198;-1.45214002420882;NA;-4.94747670882518;-6.26315870408891;NA;NA;-7.40784112082565;NA;NA;NA;NA;NA;8.23066604587309;8.23066604587309;8.23066604587309;8.23066604587309;NA;NA;NA;NA;NA;NA;NA;-1.28247150735961;NA;NA;NA;NA;5.60101985625683;NA;NA;-3.4032640579559;NA;NA;-3.70784336042276;NA;NA;NA;NA;-4.44456342116794;NA;-5.40514551730918;NA;-4.22136608010848;-4.70025539759277;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;NA;NA;NA;6.20837274021381;6.20837274021381;NA;-4.62587296046856;NA;-3.73498459555818;-3.87775885300152;NA;NA;-3.79004426161815;5.17725017497653;5.17725017497653;NA;NA;-4.84279139271725;NA;-4.68061772909855;-4.68061772909855;NA;NA
11108;NA;6.31293323042515;1.21697815705268;NA;8.85275189197923;7.43794168419631;NA;NA;NA;-1.45112707550921;NA;NA;-1.27182354906321;-7.32006362312629;-7.32006362312629;NA;NA;1.44911668452975;NA;NA;NA;-3.87307856935804;1.80958149085248;NA;NA;NA;-2.93981786021288;-2.93981786021288;NA;NA;NA;NA;4.19068907352925;NA;NA;NA;NA;4.90909501911473;4.90909501911473;NA;NA;NA;NA;NA;NA;6.95233142782148;4.74326526995835;NA;-4.802636765696;-5.23007234924769;NA;NA;NA;NA;NA;-3.7641784095931;-3.7641784095931;-3.7641784095931;-3.7641784095931;NA;-6.27500867588741;NA;NA;NA;-2.52982318866893;-2.52982318866893;NA;-2.20729038053257;3.26266499460413;NA;NA;NA;NA;-3.49139076426082;3.44286762072192;7.27715677944505;NA;-1.23618446688542;NA;NA;NA;NA;1.26256388465495;NA;NA;6.5224929984273;8.70009275731707;NA;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;NA;-1.04951879706572;3.07661326957454;-4.36376861515859;-4.36376861515859;NA;NA;NA;-1.09746193664782;-1.811268279911;NA;NA;NA;NA;NA;NA;NA;NA;7.93909405213516;NA;NA;NA;NA
11112;-1.35348449438001;NA;NA;-4.00797219543126;NA;NA;-2.52989426564336;NA;NA;NA;NA;1.84936745562034;-3.76002667736221;-4.66390854441259;-4.66390854441259;NA;NA;-3.98753956593368;NA;NA;NA;1.38966409352438;NA;NA;NA;NA;NA;NA;NA;NA;-2.5154044015229;-1.75440064834558;5.39270796098099;NA;-4.16707418485193;NA;NA;NA;NA;NA;-2.99326769576637;NA;NA;NA;NA;NA;3.99014817618881;1.72426257680916;-1.58193177387672;2.94150908435113;NA;NA;1.46610730827042;NA;NA;NA;NA;NA;NA;NA;NA;-4.69728965802535;2.40689721498308;NA;NA;NA;NA;NA;NA;-2.32662294678418;NA;NA;NA;NA;4.83910601761907;NA;-1.33629040181604;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.52498400993685;1.52498400993685;NA;NA;6.84002644335636;NA;NA;5.3165425340014;NA;6.01911751718;NA;NA;-2.3214077325166;-2.3214077325166;NA;NA;NA;NA;NA;NA
11117;NA;NA;NA;5.48799380740296;1.8096572719045;NA;5.26318103609439;6.55440890021768;6.55440890021768;NA;-2.66020522420444;NA;NA;NA;NA;-1.7477250629825;NA;NA;NA;NA;NA;NA;1.58840414566669;NA;NA;5.42278251953655;NA;NA;5.17810066564199;NA;5.26550061921692;NA;NA;NA;NA;3.18610476071979;NA;NA;NA;NA;4.64761204098442;7.35570988956551;6.23287413701745;NA;NA;NA;NA;NA;NA;2.74018027403011;NA;NA;1.30685701566011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.85311986831368;2.30658336212388;2.30658336212388;-2.76032334218771;NA;NA;8.06906907800626;2.90558017671814;NA;NA;-2.80431061000287;NA;5.8818014041433;NA;-1.38730337032849;-2.29195243016441;NA;NA;NA;NA;-2.70077893143921;NA;NA;5.40277123886473;-2.39200763749611;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;4.87924165062495;6.24697782105266;NA;NA;NA;-1.87247750513513;5.17381820535637;NA;NA;NA;NA;NA;NA;NA;NA;3.73797735828507;3.73797735828507;NA;NA;NA;NA;2.65459126050744;4.48014244726745
11122;NA;NA;NA;NA;9.96566698605993;NA;NA;8.43640046200538;8.43640046200538;2.83937568252771;NA;3.49233533681764;-1.20317066459738;NA;NA;-2.05204520963534;6.91747996326317;-4.33187844506326;NA;4.46595363086114;7.99528440469151;3.71973792582508;-1.85511764901931;NA;NA;5.61845219953163;NA;NA;NA;NA;NA;4.47551584043802;NA;1.77307038075691;NA;1.66641585317591;4.48130248953688;NA;NA;NA;1.27412056748209;NA;7.58265077881981;NA;NA;NA;NA;NA;-2.13105202366404;NA;3.41852821504753;NA;NA;6.44947456711325;7.16070149188377;-1.29878036962305;-1.29878036962305;-1.29878036962305;-1.29878036962305;NA;NA;1.35174108148353;NA;6.38265468355077;2.58858572460775;2.58858572460775;NA;-2.4303180312108;4.36144276980975;1.5091433244648;NA;4.45630865265166;-4.27560623943991;NA;4.2655510026116;NA;NA;3.7931262537579;NA;NA;NA;6.85487189810916;2.01833377131475;NA;NA;NA;5.40538155922012;NA;-8.6528507525808;-8.6528507525808;-8.6528507525808;-8.6528507525808;-8.6528507525808;-8.6528507525808;-8.6528507525808;-8.6528507525808;-8.6528507525808;-8.6528507525808;NA;5.61926469809242;NA;NA;NA;NA;4.93324587315663;4.54710114545159;3.54912593422105;NA;4.93201586440206;NA;NA;NA;NA;2.23643995261774;2.23643995261774;NA;NA;NA;NA;NA;1.35455806417551
11123;2.44091763616319;4.80888787379302;3.92717424756045;-1.1993056548791;3.54067384775051;NA;1.97019818674274;9.2146573385964;9.2146573385964;-1.42187452250615;NA;1.41774885724211;NA;-1.69913565302785;-1.69913565302785;NA;NA;NA;3.33907229560975;NA;5.30438847910527;5.31804925209417;-1.3393514398434;NA;NA;4.77437008654967;-3.00266637150935;-3.00266637150935;5.88385811463358;NA;NA;4.59759036194492;NA;NA;NA;NA;NA;NA;NA;NA;2.09855086941181;NA;9.08499794557672;NA;NA;NA;3.708215728905;1.63222457761365;-4.47464891322218;NA;5.30169480727022;NA;NA;NA;NA;-3.57386570810891;-3.57386570810891;-3.57386570810891;-3.57386570810891;-6.39355872774751;NA;NA;NA;6.37874900284116;11.844678618311;11.844678618311;NA;NA;4.48684679406514;NA;-1.84008346994392;1.35909351852135;NA;NA;NA;4.08627471107403;NA;3.0124260906689;NA;NA;NA;4.39428884507995;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.23187107577799;NA;NA;NA;NA;6.41280524494699;3.26868504508979;NA;NA;4.23950164235335;NA;NA;5.60326547359387;5.60326547359387;NA;NA;NA;NA;NA;NA;NA;NA
